title,news,links,date,author
Nduna Ipempha Wailesi Zidzilipira Bwino Antchito Ake,"Nduna ya zofalitsa nkhani mdziko muno a Moses Kunkuyu apempha wailesi za mdziko muno kuti zidzilipira bwino ogwira ntchito ake ndi cholinga choti adzitha kugwira bwino ntchito zawo. Ndunayi yanena izi lero pa mwambo woganizira za kufunika kwa wailesi mdziko muno omwe unachitikira ku nyumba yowulutsa mawu ya YONECO FM mu mzinda wa Zomba. Kunkuyu: Tiyeni tilipire bwino antchito athu Iwo ati ngati ogwira ntchito salandira malipiro abwino zimachititsa kuti asamagwire bwino ntchito zawo. “Ndipemphe wailesi zonse mdziko muno kuti tipereke malipiro abwino kwa ogwira ntchito athu kuti adzitha kugwira ntchito zawo bwino,” anatero a Kunkuyu. Iwo anapitiriza ndi kupempha boma kuti lithandize wailesi mdziko muno maka pa chuma kuti zidzitha kupanga mapologalamu osiyanasiyana okweza chitukuko cha dziko. Potsiriza iwo alimbikitsanso wailesizi kuti zipitilire kupereka uthenga oyenera kudzera mmapologalamu awo osiyanasiyana kuti adzitha kugwirizana ndi zomwe zikuchitika mdziko muno. Dziko lonse lapansi limaganizira za wailesi pa 13 February chaka ndi chaka.",https://www.radiomaria.mw/nduna-ipempha-wailesi-zidzilipira-bwino-antchito-ake/,"March 28, 2023",judith sonkho
Ambuye Stima Adzudzula Kulowetsa Ndale Pa Thandizo La Okhudzidwa Ndi Namondwe,"Episkopi wa dayosizi ya Mangochi, Ambuye Montfort Stima apempha atsogoleri a zipani za ndale kuti apewe kulowetsa ndale pa ntchito yopereka thandizo kwa anthu amene akhudzidwa ndi namondwe wa Freddy. Ambuye Stima anena izi kudzera mu kalata yomwe alemba yomwe mwa zina ikupempha anthu akufuna kwabwino kuti athandize anthu oposa 11 sauzande a maboma a mu dayosiziyo omwe akhudzidwa ndi zotsatira za namondweyu. Ambuye Stima: Sikoyenera kumagwiritsa ntchito zomwe tikuwapatsa anthuwa ngati chopangira kampeni Iwo ati pali anthu ena omwe akutengerapo mwayi omakakachita kampeni pa nthawi imene akupereka thandizo kwa anthuwa, zomwe ndi zosayenera. “Zikatere ena amafua kutengerapo mwayi ndi kuyamba kupanga kampeni. Takumana ndi vutoli lomwe ndi chipsinjo cha aMalawi onse ndiye sikoyenera kumagwiritsa ntchito zomwe tikuwapatsa anthuwa ngati chopangira kampeni,” anatero Ambuye Stima. Ambuye Stima adzudzulanso anthu ena omwe akumapita m’malo osungira anthuwa ndi kumakalandira nawo thandizo ngakhale kuti iwo sanakhudziwe ndi vutoli, zomwe ati ndi kuba. Iwo anati, “Tamva kale kuti anthu ena omwe sanakhudzidwe akumakalandira nawo chakudya ndi kumakagona kunyumba. Zimenezi zikuwonetsa kuti aMalawi takula ndi makhalidwe oyipa, khalidwe la kuba. Ena akumabanso zinthu zimene anthu akuvutikawa akulandira.” Mwazina, Ambuye Stima alangizanso anthu kuti apewe kugwiritsa ntchito madzi osasamalirika omwe adza kaamba ka kusefukira kwa madzi. “Mvula imeneyi yagwetsa nyumba ndi zimbudzi komanso madzi alowa m’ma septic tank zomwe zikutanthauza kuti madzi omwe alipo ndi owonongeka. Zimenezi zitha kupagitsa kuti matenda a Kolera apitilire ndiye makolo awonetsetse kuti ana awo sakugwiritsa ntchito madzi oyipawa komanso makolowo asagwiritse ntchito madziwa pochapa, kumwa ndi zina. Madzi amene ngakhale akuwoneka ngati abwino ndi ofunika azitenthetsedwa,” anatero Ambuye Stima. Padakalipano maboma onse atatu omwe amapanga dayosizi ya Mangochi a Balaka, Mangochi ndi Machinga ndi akhudzidwa ndi namondwe wa Freddy pamene ena ataya miyoyo, ena nyumba zawo zagwa ndipo ena mbewu komanso ziweto zawo zakokoloka.",https://www.radiomaria.mw/ambuye-stima-adzudzula-kulowetsa-ndale-pa-thandizo-la-okhudzidwa-ndi-namondwe/,"March 21, 2023",judith sonkho
Papa Wapepesa Dziko la Ecuador Lomwe Lakhudzidwa ndi Chivomerezi,"Mtsogoleri wa mpingo wa Katolika pa dziko lonse Papa Francisco wati ndi wokhudzidwa ndi ngozi ya chivomerezi m’dziko la Ecuador. Malinga ndi malipoti a Vatican Radio Papa wafotokoza za chisoni chake pakumva za ngozi ya chivomerezi m’dera la m’chigawo cha kumwera kwa m’dziko la Ecuador chomwe chagwedezanso dera la ku mpoto kwa dziko la Peru. Chivomerezicho chagwetsanso nyumba zochuluka Iye wati kudzera m’mapemphero ali pafupi ndi anthu onse omwe akhudzidwa ndi ngoziyi. “Ndikupepesa anamfedwa onse ndipo ndikuyikiza mizimu ya anthu onse omwe afa m’manja mwa Mulungu kuti Mulungu alandire mizimu yawo mu ufumu wake. Ndikufuniranso onse omwe avulala kuchira kwa msanga,” watero Papa Francisko. Malipoti ochokera m’dzikolo afotokoza kuti anthu oposa 16 afa pomwe ena omwe akwiririka sadapezekebe ndipo anthu oposa 381 avulala. Ngozi za chivomerezi zimachitika pafupipafupi m’dzikolo. Chivomerezi cha m’chaka cha 2016 chidapha anthu oposa 600. Masiku apitawa Papa Francisco adatumiza uthenga wopepesa kwa anthu a m’dziko la Malawi potsatira namondwe wotchedwa Freddy yemwe waphetsa anthu 476 ndi kuwonongetsa nyumba ndi katundu wa nkhaninkhani.",https://www.radiomaria.mw/papa-wapepesa-dziko-la-ecuador-lomwe-lakhudzidwa-ndi-chivomerezi/,"March 20, 2023",judith sonkho
ISAMA Yapempha Boma Litsekule Sukulu Zomwe Sizinakhudzidwe ndi Namondwe,"Bungwe loyendetsa sukulu zoyima pazokha la Independent Schools Association of Malawi (ISAMA) lapempha boma kuti lilingalire zopereka chilorezo kuti sukulu za m’chigawo chakumwera kwa dziko lino zomwe sizinakhudzidwe ndi namondwe wa Freddy, zipitilire kupereka maphunziro. Wapampando wa bungweli a Wycliff Chimwendo anena izi pamene amathilirapo ndemanga pa ganizo la boma lotseka sukulu zonse za maboma khumi a chigawo chakumwera kuti zidzayambenso kupereka maphunziro teremu ya mawa ponena kuti sukulu zambiri m’mabomawa zakhudzidwa ndi namondweyu. Chimwendo: Ana adzalemba mayeso ofanana Iwo ati zikhala zovuta kwambiri kuti sukulu za chigawochi zibweretse sabata zomwe saphunzira potengera kuti sukulu-zi zinayambanso zayima kwa sabata ziwiri kumayambiliro a teremu ino kaamba ka mliri wa Kolera. A Chimwendo ati sukulu za chigawo chakumwera sizikukhala ndi nthawi yokwanira yophunzira koma sukuluzi zidzalemba mayeso ofanana ndi sukulu zina zomwe zikuphunzira mokwanira za zigawo zakumpoto ndi pakati. “Ngati mukukumbukira bwino, kumayambiliro kwa teremu ino tinakhala sabata ziwiri tisanatsekulire chifukwa cha mliri wa Kolera. Zimene zija zinakhudza maboma a chigawo cha kumwera. Izinso zikubwera zikukhudza maboma omwewo chonsecho maboma a chigawo chapakati ndi kumpoto akuphunzira bwinobwino ndipo atsiriza masabata onse a teremu ino. Ana adzalemba mayeso ake ofanana posatengera kuti aphunzira masabata onse kapena ayi zomwe ife tikuwona kuti palibe chilungamo ayi,” anadandaula motero a Chimwendo. Pamenepa iwo ati anakadandaulira kale akuluakulu a unduna wa zamaphunziro ndipo undunawu walonjeza bungweli kuti liyendera sukulu zonse m’chigawochi pofuna kuwona zomwe sizinakhudzidwe ndi namondweyu komanso zomwe sizikusunga anthu omwe akhudzidwa.",https://www.radiomaria.mw/isama-yapempha-boma-litsekule-sukulu-zomwe-sizinakhudzidwe-ndi-namondwe/,"March 20, 2023",judith sonkho
Aepiskopi aku Zambia Apepesa Dziko la Malawi,"Bungwe la aepiskopi a mpingo wa Katolika mdziko la Zambia la Zambian Conference of Catholic Bishops (ZCCB) lapepesa dziko la Malawi kaamba ka namondwe wa Freddy yemwe waphetsa anthu ochuluka ndi kuvulaza ena ambiri. Izi zadziwika kudzera mu kalata yomwe bungweli lalembera bungwe la aepiskopi a mpingo wa katolika mdziko muno la Episcopal Conference of Malawi ndipo yasainidwa ndi wapampando wa bungwe la aepiskopi mdziko la Zambia, Ambuye Ignatius Chama. Aepiskopi-wa ati ayesetsa kuthandiza komanso kupemphelera dziko la Malawi ndi anthu onse omwe akhudzidwa ndi namondweyu. “Tikulira nanu limodzi ndipo landirani kupepesa kwathu kwa inu komanso mabanja omwe aferedwa. Tikupempheleranso anthu amene avulala, kusowetsedwa pokhala ndi onse omwe ataya katundu wawo kuti atonthozedwe ndi Mulungu komanso athandizidwe ndi anthu akufuna kwabwino,” yatero kalatayo. Padakalipano bungwe la mgwirizano wa mabungwe a aepiskopi a mpingo wa katolika mchigawo chakumvuma kwa Africa la Association of Member Episcopal Conferences in Eastern Africa (AMECEA), lapempha mayiko omwe ndi mamembala a bungweli kuti athandize dziko la Malawi pa nthawi yovutayi. Malinga ndi kalata yomwe yasainidwa ndi wapampando wa bungweli Ambuye Charles Kasonde omwe ndi episkopi wa dayosizi ya Solwezi mdziko la Zambia, mabungwe a aepiskopi m’maikowa akuyenera kuti apeze njira zothandizira pa vutoli potsatira kalata yomwe bungwe la aepiksopi aku Malawi analemba pa 14 March yopempha thandizo. “Anthu oposa 250 amwalira, ena oposa 600 avulala pamene mabanja ena zikwizikwi akusowa pokhala. Pofuna kuwonetsa umodzi wathu, tiyeni tipeze njira zosiyanasiyana zoti tithandizire abale athuwa amene akudutsa mu nyengo yovuta,” yatero kalatayo. Iwo ati ndi olimbikitsika kuti mtsogoleri wa mpingo wa Katolika pa dziko lonse Papa Francisko, mayiko ndi mabungwe aku America ndi ku ulaya, kuphatikizapo mabungwe amu mpingo wa Katolika pa dziko lonse monga Trocaire, ayambapo kale kuthandiza pa ngoziyi ndipo apempha anthu akfuna kwabwino komanso makampani m’maiko a mchigawochi kuti nawo atengepo mbali. Mu bungweli muli mayiko asanu ndi anayi omwe ndi a Eritrea, Ethiopia, Kenya, Malawi, South Sudan, Sudan, Tanzania, Zambia ndi Uganda. Padakalipano chiwerengero cha anthu amene afa kaamba ka namondwe wa Freddy chafika pa 438, anthu 918 avulala ndipo ena 282 akusowa. Namondweyu wakhudza maboma 12 a m’chigawo chakumwera ndi kumvuma kwa dziko la Malawi komwe wakhudza mabanja okwana 79, 602 omwe ndi anthu 345, 183 ndipo malo okwana 505 ndi omwe akusungira anthuwa.",https://www.radiomaria.mw/aepiskopi-aku-zambia-apepesa-dziko-la-malawi/,"March 18, 2023",judith sonkho
"Papa Wapempha Maiko, Mabungwe Athandize Dziko La Malawi","Gawo lochepa chabe lomwe namondwe wa Freddy waononga ku Malawi Iye wati kudzera m’mapemphero, ali pafupi ndi anthu onse a dziko la Malawi makamaka omwe abale awo afa pa ngoziyi komanso onse omwe nyumba ndi katundu wawo waonongeka.",https://www.radiomaria.mw/papa-wapempha-maiko-mabungwe-athandize-dziko-la-malawi/,"March 16, 2023",judith sonkho
Abambo a Katolika Akhala ndi Mkumano Wawo Oyamba ku Ntcheu,"Bungwe la aepiskopi a mpingo wa Katolika mdziko muno la Episcopal Conference of Malawi (ECM) lalengeza za chikonzero cha msonkhano waukulu woyamba wa bungwe la abambo mu mpingowu la Catholic Men Organisation (CMO). Malinga ndi kalata yomwe likululi latulutsa, mkumanowu udzakhalako loweruka pa 18 March 2023 ku parishi ya Ntcheu mu dayosizi ya Dedza ndipo amene adzatsogolere nsembe ya Misa pa tsikuli ndi Vicar General wa dayosiziyo Monsignor John Chithonje. Bambo Chaima: Tikufuna kuyatsa moto wa utumiki mwa abambo. Izi zikudza aepiskopiwa atavomereza bungweli kukhala la mu mpingowu kudzera pa msonkhano wawo omwe anachita mwezi wa June mchaka cha 2022 ndipo pa msonkhano omwewo anavomerezanso Yosefe Woyera- mwamuna wa Maria kukhala nkhoswe ya bungweli. Poyankhulapo pa nkhaniyi mlembi wamkulu wa bungwe la ECM, bambo Alfred Chaima ati bungweli likhala patsogolo pa ntchito yolimbikitsa abambo mu mpingo wa katolika kuti azitenga nawo mbali mu magawo osiyana siyana mu mpingowu. “Tikufuna kuyatsa moto wa utumiki mwa abambo. Tikufuna akhale msanamira za mpingo. Takonza kuti msonkhanowu uchitike loweruka kuti chikhale chaka chapaderadera ndipo chisasakanikirane ndi zochitika za lamulungu,” anatero bambo Chaima. Iwo ati kutenga mbali kwa abambo m’magawo osiyanasiyana kungathandize kutukula mpingo. Malinga ndi dongosolo la mwambowu, palibe episkopi amene akapezeke ku mwambowu ndipo bambo Chaima ati izi zili chomwechi kaamba koti aepiskopi onse akhala akupita ku Rome mdziko la Italy komwe ndi ku likulu la mpingo wa Katolika pa dziko lonse kukakumana ndi a Papa.",https://www.radiomaria.mw/abambo-a-katolika-akhala-ndi-mkumano-wawo-oyamba-ku-ntcheu/,"March 9, 2023",judith sonkho
Apempha Mabungwe Athandize Boma Pokweza Maphunziro Msukulu za Ukachenjede,"M’modzi mwa akatswiri pa nkhani za maphunziro Dr. Steve Sharra wapempha boma komanso makampani kuti awonjezere thandizo la ndalama zomwe amapereka ku sukulu za ukachenjede za mdziko muno pofuna kupititsa patsogolo ntchito za maphunziro msukuluzi. Dr. Sharra ayankhula izi potsatira zotsatira za kafukufuku wa bungwe la Webometrics yemwe wawonetsa kuti sukulu za ukachejede za dziko lino sizili mu mndandanda wa sukulu 100 zochita bwino muno mu Africa. Sharra: Si za chilendo Iwo ati kafukufuku-yu waonetseratu kuti maphunziro mdziko muno ndi otsika. “Si za chilendo izizi chifukwa nthawi zonse kungatuluke kafukufuku sukulu zathu sizimapezeka pa mndandanda umenewu. Vuto lalikulu ndi loti sukulu zathu zilibe ma website omwe timayenera kuyikapo zinthu zomwe tikupanga chifukwa kukhala ndi website kokhako ndi ndalama zambiri. Mumayeneranso mupeze anthu angapo oti adziyendetsa ndiye mukamapanga zinthu zanu zija mkumayika pamenepo kuti athu ena a m’maiko ena adziwona zomwe mukuchita. Mukatero mumapita patsogolo,” anatero Dr. Sharra. Iwo ati mabungwe komanso makampani omwe si a boma akuyenera athandize boma popereka thandizo la ndalama pofuna kutukula maphunziro mdziko muno. “Boma limavutika kuti lipange zimenezi pa lokha chifukwa ndalama ndi zochepa. Makampani komanso mabungwe atalowelerapo kupereka ndalama zothandizira sukulu zathu zinthu zitha kusintha,” anatsindika Dr. Sharra. Malinga ndi zotsatira za kafukufuku amene bungwe la Webometrics linachita, Chancellor College ndi yomwe ili yoyamba ya mdziko muno pa mndandandawu ikupezeka pa nambala 196, yachiwiri ndi Mzuzu University pa nambala 273 ndipo yachitatu ndi Kamuzu College of Health Sciences (KUHeS) pa nambala 358. Sukulu ya ukachenjede ya Livingstonia ndi yachinayi kuno ku Malawi koma pa nambala 456 pa dziko lonse, Lilongwe University of Agriculture and Natural Resources (LUANAR) ili pa nambal 476 ndipo Malawi University of Business and Applied Sciences (MUBAS) ili pa nambala 587 pa dziko lonse.",https://www.radiomaria.mw/apempha-mabungwe-athandize-boma-pokweza-maphunziro-msukulu-za-ukachenjede/,"March 9, 2023",judith sonkho
Mvula Yamphamvu Yawononga Nyumba M’boma La Kasungu,"Pamene nyengo ya mvula ikupitilira m’madera ambiri m’dziko muno, mvula yamphamvu yomwe yagwa usiku wathawu yawononga ndi kugwetsa nyumba zoposa zana limodzi m’dera la Sub TA Nthunduwala m’boma la Kasungu. Zina mwa nyumba zomwe zagwa mderalo Mfumu yaikulu Nthunduwala yatsimikiza za nkhaniyi poyankhulana ndi Radio Maria Malawi ndipo ati izi zachitika potsatira kusefukira kwa mtsinje wa Mavumbwe omwe umachokera mu nkhalango yotetezedwa ya Kasungu ndi kukathira mu mtsinje wa Lusa m’deralo. Iwo ati kuti midzi yomwe yakhudzidwa kwambiri ndi ya gulupu Nthunduwala, Zyambuli, Msalanyama komanso Bonya ndipo pali kuthekera koti mvula ikapitilira, midzi yomwe yayandikira mtsinjewu monga Chaminga, Chinzanda Chiwembe ndi Nkhulika ikhudzidwanso.  Pakadali pano mkulu wa nthambi yowona za ngozi zogwa mwadzidzidzi m’boma la Kasungu, a Tiwonge Msowoya atiuza kuti sanalandire lipoti lokhudza nkhaniyi koma atitsimikizira kuti akalandira lipotilo achitapo kanthu msanga pothandiza anthu omwe akhuzidwawo. Nthambi yowona za nyengo ndi kusintha kwa nyengo yachenjeza kuti mvula ya mphepo yowononga ifika m’dziko muno kuyambira lachisanu m’maboma ambiri a m’chigawo chakumwera ndipo apempha anthu omwe akukhala m’madera a kufupi ndi mitsinje komwe kumasefukira madzi kuti achoke msanga.",https://www.radiomaria.mw/mvula-yamphamvu-yawononga-nyumba-mboma-la-kasungu/,"March 8, 2023",judith sonkho
Nduna Ipempha Anthu Aneneze Ochita Za Chinyengo Pogulitsa Chimanga ku ADMARC,"Nduna yowona za malimidwe mdziko muno a Sam Kawale apempha anthu kuti akhale ndi udindo woneneza aliyense yemwe akuchita m’chitidwe wa chinyengo pa ntchito yogulitsa chimanga m’misika ya Agricultural Development and Marketing Corporation (ADMARC). Ndunayi yanena izi poyankhula ndi Radio Maria Malawi pamene imafuna kudziwa njira zomwe boma lakhazikitsa pofuna kuthana ndi m’chitidwe wogulitsa chimanga kwa mavenda, omwe malinga ndi mphekesera, wakula m’misika ya Admarc. Anthu panja pa ADMARC kudikira kuti agule chimanga Ndunayi yapempha aliyense yemwe akugula chimanga ku ADMARC kuti akawona chokayikitsa chilichonse m’misikayi atsine khutu apolice kapena kukawaneneza ku bungwe lothana ndi m’chitidwe wa ziphuphu ndi katangale m’dziko muno la Anti-Corruption Bureau (ACB). “Titakhala kuti tonse tikutsatira ndondomeko bwinobwino kumagulitsa 25kg si bwenzi tikudandaula. Udindo owonetsetsa zimenezi uli mwa mafumu komaso ifeyo eni ake ogulafe chifukwa timachita kudziwa kuti uyu ndi venda koma timangokhala chete osakanena ku polisi palibe chingachitike,” anatero a Kawale. Iwo anati kulekelera m’chitidwewu ukuchitika kumatanthauzanso kuti munthuyo akutenga nawo mbali pochita za katangale kaamba koti akungoyang’anira mchitidwewu.",https://www.radiomaria.mw/nduna-ipempha-anthu-aneneze-ochita-za-chinyengo-pogulitsa-chimanga-ku-admarc/,"March 7, 2023",judith sonkho
Papa Walandira Makalata a Kazembe Watsopano wa Dziko la Mozambique ku Vatican,"Mtsogoleri wa mpingo wa Katolika pa dziko lonse Papa Francisco walandira makalata a ukazembe kuchokera kwa kazembe watsopano woyimira dziko la Mozambique ku Vatican. Papa kulandira makalatawo kuchokera kwa a Domingos Malinga ndi malipoti a Vatican, kazembe watsopanoyu ndi a Raúl Manuel Domingos omwe adaperekezedwa ku mwambowu ndi banja lawo. Pambuyo polandira makalatawa Papa Francisco adachita zokambirana ndi a Domingos m’kachipinda komata ndipo kenako awiriwa adasinthana mphatso. Papa pambuyo pa zokambirana zawo ndi a Domingos Atatha nkumano wake ndi Papa Francisco, kazembeyu adachitanso zokambirana ndi mlembi wamkulu wa likulu la mpingo wa Katolika pa dziko lonse, Cardinal Pietro Parolin komanso mlembi wa mkulu wa mu ofesi yowona za ubale wa likulu la mpingo wa Katolika ndi maiko ena komanso ma bungwe osiyanasiyana, Archbishop Paul Richard Gallagher. Likulu la mpingo wa Katolika pa dziko lonse la pansi lomwe ndi dziko loima pa lokha, lili pa ubale wa ukazembe ndi maiko 183.",https://www.radiomaria.mw/papa-walandira-makalata-a-kazembe-watsopano-wa-dziko-la-mozambique-ku-vatican/,"March 7, 2023",judith sonkho
Otumikira Radio Maria Malawi ku Limbe Studio Achita M’bindikiro,"Otumikira ku studio yaing’ono ya Radio Maria Malawi ya Limbe mu arkidayosizi ya Blantyre, awapempha kuti moyo wawo ndi makhalidwe awo zidzigwirizana ndi uthenga omwe amakhala akufalitsa pamene akuwulutsa mawu pa wayilesi. Bambo John Enoch Kaliwamba, aku arkidayosizi ya Lilongwe, ayankhula izi pambuyo pa m’bindikiro wa masiku awiri wa otumikira ku studio-yi umene unachitikira ku tchalitchi cha Our lady of the Eucharist chomwe chikupezeka mu mzinda Wa Blantyre. Otumikira ku studio ya Limbe pambuyo pa m’bindikiro Bambo Kaliwamba ati utumiki umayenda bwino ngati yemwe akufalitsa uthenga wabwino akuwonetsanso moyo wabwino. “Iyi ndi ntchito yosizyana ndi zina zonse munthu umayenera ulalikenso ndi moyo wako kuti zimene ukulalika zija anthu aziwona kuti ukuzichitanso ndiye uthenga umamveka bwino kwambiri. Ndiye mavolontiya pamene akupanga mapologalamu pa radio Maria Malawi moyo wawo udziwonetsa kuti ali mwa Yesu Khristu osangokhala oyankhula chabe ayi,” anatero bambo Kaliwamba. Poyankhulapo m’modiz mwa otumikira ku studio ya Limbe ya Radio Maria Malawi, a Elizabeth Malunga ati m’bindikirowu uwathandiza kuti pamene akutumikira Mulungu kudzera ku wailesiyi, moyo wawo udzifanana ndi zomwe akulalikira. “M’bindikiro umenewu watithandiza kutitsekula maso pa m’mene tizitumikilira Mulungu chifukwa bambo Kaliwamba atiuza kuti tikuyenera kukhala otekeseka pa utumiki wathu tisangotumikira Mulungu kuti anthu atwione ayi ndipo ndife anthu osinthika tsopano,” anatero a Malunga. M’bindikirowu unachitika lachisanu ndi loweruka ndipo unasonkhanitsa otumikira studio-yi okwana khumi ndi atatu.",https://www.radiomaria.mw/otumikira-radio-maria-malawi-ku-limbe-studio-achita-mbindikiro/,"March 6, 2023",judith sonkho
Papa Walimbikitsa Achinyamata Azichitira Umboni Chikhristu Chawo,"Mtsogoleri wa mpingo wa Katolika pa dziko lonse Papa Francisco walimbikitsa achinyamata a m’dziko la Britain kuti azichitira umboni chikhristu chao. Malinga ndi malipoti a Vatican Radio, Papa wayankhula izi mu uthenga wake kwa achinyamatawa omwe akuchita msonkhano wawo waukulu m’dzikolo. Mu uthengawu omwe wasayinidwa ndi mlembi wamkulu wa likulu la mpingo wa Katolika, Cardinal Pietro, Papa Francisco wauza achinyamatawa kuti monga akhristu, iwo akuyenera kumachita zinthu zosiyana ndi awo omwe samakhulupilira za Yesu Khristu. Iye wawatsimikizira kuti ali nawo pafupi kudzera m’mapemphero ndipo wati ndi pemphero lake kuti Mulungu awapatse madalitso ochuluka kudzera mu nkumano wawo. Papa Francisco wati akuyembekeza kuti kudzera mu miyambo yosiyanasiyana ya mapemphero yomwe ichitike iwathandiza kudzamitsa moyo wao wa uzimu ndi chikhulupiriro mwa Mulungu. Iye wati achinyamata akuyenera kukhala a changu poyankha kuyitana kwa Mulungu monga Amayi Maria adachitira. Papa Francisco wati achinyamata akuyenera kukhalanso anthu odziwa kupatsa, opilira, odziwa kukhululuka, okhulupirika, okonda kupemphera, olimbikira kuchita zabwino nthawi zonse ndi okonda anthu osauka. Iye watsiriza ndi kuyikiza achinyamata onse a m’dziko la Britain m’manja mwa Amayi Maria a ku malo oyera a Walsingham. Ena mwa alendo olemekezeka ku nkumanowu ndi Cardinal Luis Antonio Tagle yemwe ndu mkulu wa ofesi yaikulu ku likulu la mpingo ku Vatican yowona za Chibalalitso cha mpingo.",https://www.radiomaria.mw/papa-walimbikitsa-achinyamata-azichitira-umboni-chikhristu-chawo/,"March 6, 2023",judith sonkho
Papa Wati Mzimu woyera Ndi Wofunika Pofalitsa Mthenga wa Chipumulutso,"Mtsogoleri wa mpingo wa Katolika pa dziko lonse Papa Francisco wati Mzimu Woyera ndi bwenzi lenileni pa ntchito yofalitsa Uthenga wa Chipulumutso. Malinga ndi malipoti a Vatican Radio, Papa wayankhula izi lero ku likulu la mpingo ku Vatican. Patsikuli iye anasinkhasinkha mau opezeka mu Uthenga Wabwino monga adalembera Mateyu Woyera mutu wa 28 ndime ya 19 oti pitani ndi kukawalalikira anthu ndi kuwabatiza m’dzina la Atate ndi la Mwana ndi Mzimu Woyera. Iye wati monga Yesu Khristu adachitira pa nthawiyo akuchitanso chimodzimodzi kwa atumiki ake m’masiku ano ndi cholinga ndi choti anthu atalalikiridwa Uthenga Wabwino amudziwe ndi kumutsata Yesu’yo. Iye watsindika ntchito yaikulu ndi yotamandika yomwe Mzimu Woyera adagwira pakati pa akhristu oyamba aja maka pothandiza kuthetsa mavuto osiyana-siyana. Pamenepa Papa Francisco wati akhristu a lero akuyenera kumapempha chithandizo cha Mzimu Woyera pa mavuto osiyana-siyana omwe Mpingo ukukumana nao mmasiku ano a makono.",https://www.radiomaria.mw/papa-wati-mzimu-woyera-ndi-wofunika-pofalitsa-mthenga-wa-chipumulutso/,"February 24, 2023",judith sonkho
Papa Wati Malamulo a Mpingo wa Katolika Ndi Ogwirizana ndi Uthenga wa Chipulumutso,"Mtsogoleri wa mpingo wa Katolika pa dziko lonse Papa Francisco wati pali mgwirizano wa ukulu pakati pa malamulo a Mpingo wa Katolika ndi uthenga wa chipulumutso. Malinga ndi malipoti a Vatican Radio, Papa wayankhula izi ku likulu la mpingo ku Vatican pa nkumano wake ndi ansembe omwe amaweruza milandu yokhudza malamulo a mpingo wa Katolika. Iye wafotokoza kuti malamulo a mpingo otchedwa Canon Law sangakhalepo popanda kukamba za uthenga wa chipulumutso womwe Mpingo umalalika. Koma si pokhapo iye wati kungakhalenso kovuta kugwira ntchito yofalitsa uthenga wa chipulumutso ndi kuifikitsa pake penipeni popanda malamulo a mpingowa. Iye walimbikitsa ansembewa kuti azikonda ntchito yao yoweruza milandu yokhudza malamulo a Mpingo ndipo pobwerekera mau a Papa Benedicto wa 16, Papa Francisco wati malamulo a Mpingo alipo pofuna kuonetsera akhristu chikondi, law is the condition of love. Iye wamaliza ndi kutsindika za kufunika komayendera limodzi ndi Mpingo wonse pamene akugwira ntchito yao. Mwa nkhani zina zomwe bwalo lalikulu loweruza milandu la ku likulu la Mpingo wa Katolika lodziwika kuti Roman Rota limaweruza ndi milandu yokhudza m’banja ndipo bwaloli limalandira milandu yosiyana-siyana kuchokera m’maiko osiyana-siyana.",https://www.radiomaria.mw/papa-wati-malamulo-a-mpingo-wa-katolika-ndi-ogwirizana-ndi-uthenga-wa-chipulumutso/,"February 23, 2023",judith sonkho
